,Locality,Locality Latitude,Locality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Mitte,52.5176896,13.4023757,"C3 - creative, code and content",52.52055372271295,13.403205517158524,Office
1,Mitte,52.5176896,13.4023757,firma.de,52.5163763537084,13.407431007086162,Office
2,Mitte,52.5176896,13.4023757,solarisBank,52.52084373907762,13.401762386502709,Tech Startup
3,Mitte,52.5176896,13.4023757,OLX Group,52.524719,13.412567,Office
4,Mitte,52.5176896,13.4023757,Lemoncat,52.523777530366196,13.40430626752626,Tech Startup
5,Mitte,52.5176896,13.4023757,eNote Gmbh,52.520758,13.411634,Office
6,Mitte,52.5176896,13.4023757,freenet digital GmbH,52.52549091189833,13.41480016708374,Office
7,Mitte,52.5176896,13.4023757,Mercedes-Benz.io,52.511149,13.404642,Office
8,Mitte,52.5176896,13.4023757,Elbkind Reply GmbH,52.523734975524334,13.40431809425354,Advertising Agency
9,Mitte,52.5176896,13.4023757,Amazon Web Services,52.514014,13.403716,Office
10,Mitte,52.5176896,13.4023757,Packagist Conductors,52.525776,13.399334,Tech Startup
11,Mitte,52.5176896,13.4023757,Kantine im Roten Rathaus,52.518711565466624,13.408754467964172,Corporate Cafeteria
12,Mitte,52.5176896,13.4023757,Wayfair Office Alexanderplatz,52.52493618764692,13.412468131217691,Office
13,Mitte,52.5176896,13.4023757,BCG Digital Ventures,52.52388952143767,13.406692537075553,Tech Startup
14,Mitte,52.5176896,13.4023757,Tüsiad,52.51331013723295,13.411517978370993,Office
15,Mitte,52.5176896,13.4023757,WeWork Hackescher Markt,52.5246922,13.4047745,Coworking Space
16,Mitte,52.5176896,13.4023757,Mercedes-Benz Consulting GmbH,52.51236,13.389951,Office
17,Mitte,52.5176896,13.4023757,Signature by Regus,52.51733794331661,13.389147949637845,Business Center
18,Mitte,52.5176896,13.4023757,Microsoft Berlin,52.51678234501799,13.390488624572754,Electronics Store
19,Mitte,52.5176896,13.4023757,Vivy,52.50921346118894,13.39576522163465,Office
20,Mitte,52.5176896,13.4023757,VC/O - Viessmann Group,52.51934627047904,13.38851325649152,Office
21,Mitte,52.5176896,13.4023757,Scholz & Friends Berlin,52.52179928073099,13.403775726728613,Advertising Agency
22,Mitte,52.5176896,13.4023757,Productsup,52.524879,13.41478,Tech Startup
23,Mitte,52.5176896,13.4023757,SAP Kantine,52.52586563364223,13.403547097574345,Corporate Cafeteria
24,Mitte,52.5176896,13.4023757,rent24 Coworking Berlin Mitte,52.51381229522675,13.396854119151449,Coworking Space
25,Mitte,52.5176896,13.4023757,Berliner Luft,52.523174,13.39228,Corporate Cafeteria
26,Mitte,52.5176896,13.4023757,The Boston Consulting Group,52.509141,13.39827,Office
27,Mitte,52.5176896,13.4023757,Booking.com Germany (SPM),52.51202427524823,13.401605869206588,Office
28,Mitte,52.5176896,13.4023757,Babbel HQ,52.52466517361064,13.408121466636658,Tech Startup
29,Mitte,52.5176896,13.4023757,Grenanderhaus,52.522932051863044,13.409199714660645,Office
30,Mitte,52.5176896,13.4023757,Kantine Maxim Gorki Theater,52.519091815308634,13.395514286468295,Corporate Cafeteria
31,Mitte,52.5176896,13.4023757,AKQA Berlin,52.523406718746536,13.39913115441313,Advertising Agency
32,Mitte,52.5176896,13.4023757,SumUp HQ,52.519711488510104,13.412677502816123,Tech Startup
33,Mitte,52.5176896,13.4023757,King,52.514064032802956,13.396223642305813,Tech Startup
34,Mitte,52.5176896,13.4023757,iconmobile group,52.51085554190519,13.40571832800566,Office
35,Mitte,52.5176896,13.4023757,DATA Kitchen,52.52440519527105,13.402252195676223,Breakfast Spot
36,Mitte,52.5176896,13.4023757,N26,52.51605811137184,13.412377235310473,Tech Startup
37,Mitte,52.5176896,13.4023757,Amazon Development Center Germany,52.50984232194979,13.398481369170305,Office
38,Mitte,52.5176896,13.4023757,Mindspace,52.51229938346634,13.390057458911725,Coworking Space
39,Mitte,52.5176896,13.4023757,Delivery Hero HQ,52.524453024903885,13.39281678199768,Tech Startup
40,Mitte,52.5176896,13.4023757,Hypoport AG,52.51818701300547,13.412507298353315,Office
41,Mitte,52.5176896,13.4023757,Google Berlin,52.52318466967244,13.39232423958327,Office
42,Mitte,52.5176896,13.4023757,Quadriga Forum,52.5151130549495,13.396938916896753,Event Space
43,Mitte,52.5176896,13.4023757,TD Reply,52.521579302874535,13.40499962282914,Office
44,Mitte,52.5176896,13.4023757,SAP Berlin,52.525968782962835,13.403449905664855,Office
45,Mitte,52.5176896,13.4023757,Mindspace,52.50951408134341,13.390941677933352,Coworking Space
46,Mitte,52.5176896,13.4023757,Berliner Verlag,52.52486944275411,13.412396934589893,Office
47,Mitte,52.5176896,13.4023757,DB mindbox,52.51447743738485,13.41856180035964,Event Space
48,Mitte,52.5176896,13.4023757,EY,52.521415996645715,13.387819009648856,Office
49,Mitte,52.5176896,13.4023757,Microsoft,52.52497523526203,13.413984775543213,Office
50,Moabit,52.5301017,13.3425422,Universa,52.52970888176981,13.342880084319654,Conference Room
51,Moabit,52.5301017,13.3425422,Hometogo,52.528873,13.344457,Tech Startup
52,Moabit,52.5301017,13.3425422,Food Tech Campus,52.5318,13.344165,Tech Startup
53,Moabit,52.5301017,13.3425422,Glispa GmbH,52.52860040249733,13.344095845622284,Office
54,Moabit,52.5301017,13.3425422,Styleranking Fashion Week HQ,52.52988,13.343811,Office
55,Moabit,52.5301017,13.3425422,Aytours,52.529678945153385,13.343650956045675,Tech Startup
56,Moabit,52.5301017,13.3425422,House of Clouds,52.52916600808135,13.33714435643777,Coworking Space
57,Moabit,52.5301017,13.3425422,Jugendpresse Deutschland,52.5250494691378,13.343521461789068,Office
58,Moabit,52.5301017,13.3425422,Flowkey,52.52469396605109,13.347498583355723,Office
59,Moabit,52.5301017,13.3425422,Vereinte Talente,52.52474219630068,13.352411037060774,Advertising Agency
60,Moabit,52.5301017,13.3425422,Treibende Kraft Bürogemeinschaft,52.52656,13.351498,Office
61,Moabit,52.5301017,13.3425422,Omni:us,52.527391,13.344715,Tech Startup
62,Moabit,52.5301017,13.3425422,Behala Westhafen,52.53689310540952,13.340026584314339,Building
63,Moabit,52.5301017,13.3425422,falcon.io,52.527489,13.345346,Office
64,Moabit,52.5301017,13.3425422,Model Engineering Solutions,52.528932,13.337014,Office
65,Moabit,52.5301017,13.3425422,Care4me,52.527832,13.345424,Office
66,Moabit,52.5301017,13.3425422,BrightONE,52.52313385769997,13.34399719136188,Office
67,Moabit,52.5301017,13.3425422,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI) GmbH,52.52419386684006,13.344341123304194,Corporate Amenity
68,Moabit,52.5301017,13.3425422,Nokia Siemens Networks,52.524093,13.343838,Office
69,Moabit,52.5301017,13.3425422,IBM Forum Berlin,52.52449871855808,13.3449125289917,Office
70,Moabit,52.5301017,13.3425422,ThinPrint AG,52.523843,13.344374,Office
71,Moabit,52.5301017,13.3425422,BCIX HQ,52.52424351733733,13.34563337514489,Tech Startup
72,Moabit,52.5301017,13.3425422,Farbfilm Media,52.525036,13.34436,Office
73,Moabit,52.5301017,13.3425422,BWB gGmbH,52.537738107202415,13.343727203061755,Office
74,Moabit,52.5301017,13.3425422,Atotech Deutschland GmbH,52.525012,13.325893,Office
75,Moabit,52.5301017,13.3425422,actisio,52.528504,13.337008,Office
76,Moabit,52.5301017,13.3425422,Office Waldenser,52.529170153495336,13.337176421866506,Office
77,Moabit,52.5301017,13.3425422,Vemma Europe Berlin Office,52.53670374951285,13.34291696548462,Office
78,Moabit,52.5301017,13.3425422,VVO-Osburg,52.52916152628629,13.337135736363217,Office
79,Moabit,52.5301017,13.3425422,AVM,52.524570690123724,13.345849286059849,Office
80,Moabit,52.5301017,13.3425422,Memetics GmbH,52.52872355866193,13.337070651443595,Tech Startup
81,Moabit,52.5301017,13.3425422,Amagi PR,52.523025,13.341403,Office
82,Moabit,52.5301017,13.3425422,Changhong Europe Deutschland GmbH,52.53619659588818,13.340711257029875,Office
83,Moabit,52.5301017,13.3425422,UNIMALL,52.524117,13.344587991090552,Office
84,Moabit,52.5301017,13.3425422,Webpacker GbR / MULTIVISION Multi-Touch,52.52501021,13.34439245,Tech Startup
85,Moabit,52.5301017,13.3425422,"TTS Knowledge Products DeBeBü01 OP4 AL,AL,JS",52.52446921294628,13.346348487271953,Coworking Space
86,Moabit,52.5301017,13.3425422,Infernum HQ,52.52372399222758,13.344381200835787,Spiritual Center
87,Moabit,52.5301017,13.3425422,Midtown Lofts,52.52355221084367,13.333837690052171,Office
88,Moabit,52.5301017,13.3425422,Neue Signale,52.524655382154435,13.352487087249756,Advertising Agency
89,Moabit,52.5301017,13.3425422,Sauerbruch Hutton Architects,52.53262883068796,13.358329119729195,Office
90,Moabit,52.5301017,13.3425422,Raumstation,52.533164,13.349328,Coworking Space
91,Moabit,52.5301017,13.3425422,Häuslicher Sozialdienst Talisman,52.52451705932617,13.335759162902832,Office
92,Moabit,52.5301017,13.3425422,MoBerries,52.533970780372606,13.350057476682275,Tech Startup
93,Moabit,52.5301017,13.3425422,Deutscher Beamtenbund (DBB),52.52405483533408,13.345277309417723,Office
94,Moabit,52.5301017,13.3425422,Erfolg braucht Visionen,52.527392183354785,13.354258625129285,Office
95,Moabit,52.5301017,13.3425422,protected-networks.com GmbH,52.523552,13.332403,Office
96,Moabit,52.5301017,13.3425422,M's Marketing und Kommunikation GmbH,52.523537,13.332324,Coworking Space
97,Moabit,52.5301017,13.3425422,helgoländer6,52.52182882387255,13.34911823272705,Coworking Space
98,Moabit,52.5301017,13.3425422,Hubert & Fischer,52.523266,13.333928,Office
99,Hansaviertel,52.5191234,13.3418725,ThinPrint AG,52.523843,13.344374,Office
100,Hansaviertel,52.5191234,13.3418725,BrightONE,52.52313385769997,13.34399719136188,Office
101,Hansaviertel,52.5191234,13.3418725,Cine Chromatics / Transfermedia Büro Berlin,52.521458,13.33028,Office
102,Hansaviertel,52.5191234,13.3418725,Stayfriends,52.51730466452849,13.327368192466126,Office
103,Hansaviertel,52.5191234,13.3418725,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI) GmbH,52.52419386684006,13.344341123304194,Corporate Amenity
104,Hansaviertel,52.5191234,13.3418725,Jugendpresse Deutschland,52.5250494691378,13.343521461789068,Office
105,Hansaviertel,52.5191234,13.3418725,Flowkey,52.52469396605109,13.347498583355723,Office
106,Hansaviertel,52.5191234,13.3418725,Vereinte Talente,52.52474219630068,13.352411037060774,Advertising Agency
107,Hansaviertel,52.5191234,13.3418725,KV Telematik GmbH,52.51614223535227,13.331090119658441,Office
108,Hansaviertel,52.5191234,13.3418725,Carmeq (Salzufer),52.516793,13.327089,Office
109,Hansaviertel,52.5191234,13.3418725,Eight Floors,52.517126773405465,13.324175302848925,Office
110,Hansaviertel,52.5191234,13.3418725,Myhammer HQ,52.517994,13.32481,Tech Startup
111,Hansaviertel,52.5191234,13.3418725,Flaconi GmbH,52.52080725776219,13.32810745962005,Office
112,Hansaviertel,52.5191234,13.3418725,Treibende Kraft Bürogemeinschaft,52.52656,13.351498,Office
113,Hansaviertel,52.5191234,13.3418725,Omni:us,52.527391,13.344715,Tech Startup
114,Hansaviertel,52.5191234,13.3418725,Cyber Innovation Hub,52.519936,13.328291,Coworking Space
115,Hansaviertel,52.5191234,13.3418725,Testo Se & Co. Kgaa Software Solution Center Berlin,52.518264,13.324721,Office
116,Hansaviertel,52.5191234,13.3418725,BCIX HQ,52.52424351733733,13.34563337514489,Tech Startup
117,Hansaviertel,52.5191234,13.3418725,Hghi Tower,52.514293,13.336048,Office
118,Hansaviertel,52.5191234,13.3418725,Nokia Siemens Networks,52.524093,13.343838,Office
119,Hansaviertel,52.5191234,13.3418725,Midtown Lofts,52.52355221084367,13.333837690052171,Office
120,Hansaviertel,52.5191234,13.3418725,Farbfilm Media,52.525036,13.34436,Office
121,Hansaviertel,52.5191234,13.3418725,Kaiserstück,52.520215,13.326838,Corporate Cafeteria
